a =                1
            30.6       1.489e-15         0.09596
            30.8       1.191e-15         0.09404
              31       9.527e-16         0.09216
            31.2       7.621e-16         0.09032
            31.4       6.097e-16         0.08851
            31.6       4.878e-16         0.08674
            31.8       3.902e-16         0.08501
              32       3.122e-16         0.08331
            32.2       2.497e-16         0.08164
            32.4       1.998e-16         0.08001
            32.6       1.598e-16         0.07841
            32.8       1.279e-16         0.07684
              33       1.023e-16          0.0753
            33.2       8.183e-17          0.0738
            33.4       6.547e-17         0.07232
            33.6       5.237e-17         0.07087
            33.8        4.19e-17         0.06946
              34       3.352e-17         0.06807
            34.2       2.682e-17         0.06671
            34.4       2.145e-17         0.06537
            34.6       1.716e-17         0.06407
            34.8       1.373e-17         0.06278
              35       1.098e-17         0.06153
            35.2       8.787e-18          0.0603
            35.4        7.03e-18         0.05909
            35.6       5.624e-18         0.05791
            35.8       4.499e-18         0.05675
              36       3.599e-18         0.05562
            36.2       2.879e-18          0.0545
            36.4       2.303e-18         0.05341
            36.6       1.843e-18         0.05235
            36.8       1.474e-18          0.0513
              37       1.179e-18         0.05027
            37.2       9.435e-19         0.04927
            37.4       7.548e-19         0.04828
            37.6       6.038e-19         0.04732
            37.8       4.831e-19         0.04637
              38       3.865e-19         0.04544
            38.2       3.092e-19         0.04453
            38.4       2.473e-19         0.04364
            38.6       1.979e-19         0.04277
            38.8       1.583e-19         0.04192
              39       1.266e-19         0.04108
            39.2       1.013e-19         0.04026
            39.4       8.105e-20         0.03945
            39.6       6.484e-20         0.03866
            39.8       5.187e-20         0.03789
              40        4.15e-20         0.03713
            40.2        3.32e-20         0.03639
            40.4       2.656e-20         0.03566
            40.6       2.125e-20         0.03495
            40.8         1.7e-20         0.03425
              41        1.36e-20         0.03356
            41.2       1.088e-20         0.03289
            41.4       8.702e-21         0.03223
            41.6       6.962e-21         0.03159
            41.8       5.569e-21         0.03096
              42       4.456e-21         0.03034
            42.2       3.564e-21         0.02973
            42.4       2.852e-21         0.02914
            42.6       2.281e-21         0.02855
            42.8       1.825e-21         0.02798
              43        1.46e-21         0.02742
            43.2       1.168e-21         0.02687
            43.4       9.344e-22         0.02634
            43.6       7.475e-22         0.02581
            43.8        5.98e-22         0.02529
              44       4.784e-22         0.02479
            44.2       3.827e-22         0.02429
            44.4       3.062e-22         0.02381
            44.6       2.449e-22         0.02333
            44.8        1.96e-22         0.02286
              45       1.568e-22         0.02241
            45.2       1.254e-22         0.02196
            45.4       1.003e-22         0.02152
            45.6       8.026e-23         0.02109
            45.8       6.421e-23         0.02067
              46       5.137e-23         0.02025
            46.2       4.109e-23         0.01985
            46.4       3.288e-23         0.01945
            46.6        2.63e-23         0.01906
            46.8       2.104e-23         0.01868
              47       1.683e-23         0.01831
            47.2       1.347e-23         0.01794
            47.4       1.077e-23         0.01758
            47.6       8.618e-24         0.01723
            47.8       6.895e-24         0.01689
              48       5.516e-24         0.01655
            48.2       4.413e-24         0.01622
            48.4        3.53e-24         0.01589
            48.6       2.824e-24         0.01558
            48.8       2.259e-24         0.01526
              49       1.807e-24         0.01496
            49.2       1.446e-24         0.01466
            49.4       1.157e-24         0.01437
            49.6       9.254e-25         0.01408
            49.8       7.403e-25          0.0138
              50       5.922e-25         0.01352
              50       5.922e-25         0.01352
